10.32-10.12.2022,СГ1796,Радиатор биметаллический Fondital ALUSTAL bi 500/100 (170 Вт) 10 секций,12990,79,https://www.konturterm.ru/catalog/otoplenie/radiatory/bimetallicheskie/55007/,радиатор,биметаллический,1700
10.38-10.12.2022,СГ2208,Радиатор SCHULTER стальной V-33 400х 800 (1241 Вт),4657,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140064/,радиатор,стальной панельный,1241
10.38-10.12.2022,ТВ3891,Радиатор Borpan стальной панельный C-22 500х500 мм (715 Вт),4595,24,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140624/,радиатор,стальной панельный,715
10.38-10.12.2022,ТВ3753,Радиатор Borpan стальной панельный V-22 300х400 мм (378 Вт),4562,5,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140582/,радиатор,стальной панельный,378
10.38-10.12.2022,СГ3531,Радиатор SCHULTER стальной V-11 600х1200 (995 Вт),4528,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140076/,радиатор,стальной панельный,995
10.38-10.12.2022,ТВ3568,Радиатор Borpan стальной панельный V-11 300х800 мм (395 Вт),4517,5,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140524/,радиатор,стальной панельный,395
10.38-10.12.2022,ТВ3595,Радиатор Borpan стальной панельный V-11 500х500 мм (384 Вт),4457,31,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140534/,радиатор,стальной панельный,384
10.38-10.12.2022,СГ4708,Радиатор PURMO стальной панельный C-11 300х600 мм (328 Вт),4410,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/57031/,радиатор,стальной панельный,328
10.38-10.12.2022,СГ3869,Радиатор SCHULTER стальной V-22 400х 600 (661 Вт),4386,4,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140080/,радиатор,стальной панельный,661
10.38-10.12.2022,ТВ3609,Радиатор Borpan стальной панельный V-11 600х400 мм (358 Вт),4373,11,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140545/,радиатор,стальной панельный,358
10.38-10.12.2022,ТВ3680,Радиатор Borpan стальной панельный C-11 500х800 мм (614 Вт),4373,20,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140564/,радиатор,стальной панельный,614
10.38-10.12.2022,ТВ3699,Радиатор Borpan стальной панельный C-11 600х600 мм (538 Вт),4373,7,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140573/,радиатор,стальной панельный,538
10.38-10.12.2022,ТВ3594,Радиатор Borpan стальной панельный V-11 500х400 мм (307 Вт),4334,12,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140533/,радиатор,стальной панельный,307
10.38-10.12.2022,СГ3155,Радиатор SCHULTER стальной V-33 400х 700 (1086 Вт),4288,15,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140070/,радиатор,стальной панельный,1086
10.38-10.12.2022,СГ3794,Радиатор SCHULTER стальной V-22 600х 600 (935 Вт),4285,11,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140079/,радиатор,стальной панельный,935
10.38-10.12.2022,ТВ3908,Радиатор Borpan стальной панельный C-22 600х400 мм (662 Вт),4266,9,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140634/,радиатор,стальной панельный,662
10.38-10.12.2022,СГ3890,Радиатор SCHULTER стальной C-22 300х1200 (1026 Вт),4031,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140081/,радиатор,стальной панельный,1026
10.38-10.12.2022,ТВ3566,Радиатор Borpan стальной панельный V-11 300х600 мм (296 Вт),4016,6,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140522/,радиатор,стальной панельный,296
10.38-10.12.2022,ТВ3678,Радиатор Borpan стальной панельный C-11 500х700 мм (537 Вт),4013,9,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140563/,радиатор,стальной панельный,537
10.38-10.12.2022,ТВ3698,Радиатор Borpan стальной панельный C-11 600х500 мм (448 Вт),3933,5,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140572/,радиатор,стальной панельный,448
10.38-10.12.2022,СГ2251,Радиатор SCHULTER стальной V-11 400х1000 (586 Вт),3927,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140066/,радиатор,стальной панельный,586
10.38-10.12.2022,ТВ3890,Радиатор Borpan стальной панельный C-22 500х400 мм (572 Вт),3891,7,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140623/,радиатор,стальной панельный,572
10.38-10.12.2022,СГ2458,Радиатор SCHULTER стальной V-22 500х 400 (538 Вт),3796,43,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140068/,радиатор,стальной панельный,538
10.38-10.12.2022,ТВ3565,Радиатор Borpan стальной панельный V-11 300х500 мм (247 Вт),3768,2,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140521/,радиатор,стальной панельный,247
10.38-10.12.2022,ТВ3677,Радиатор Borpan стальной панельный C-11 500х600 мм (460 Вт),3663,8,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140562/,радиатор,стальной панельный,460
10.38-10.12.2022,ТВ3675,Радиатор Borpan стальной панельный C-11 500х500 мм (384 Вт),3582,16,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140561/,радиатор,стальной панельный,384
10.38-10.12.2022,СГ3442,Радиатор SCHULTER стальной V-33 400х 500 (776 Вт),3548,3,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140073/,радиатор,стальной панельный,776
10.39-10.12.2022,ТВ3489,Радиатор Borpan стальной панельный V-11 300х400 мм (198 Вт),3523,13,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140520/,радиатор,стальной панельный,198
10.39-10.12.2022,ТВ3697,Радиатор Borpan стальной панельный C-11 600х400 мм (358 Вт),3490,6,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140571/,радиатор,стальной панельный,358
10.39-10.12.2022,СГ3508,Радиатор SCHULTER стальной V-11 600х 800 (664 Вт),3443,14,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140074/,радиатор,стальной панельный,664
10.39-10.12.2022,СГ2246,Радиатор SCHULTER стальной C-11 600х1400 (1161 Вт),3438,3,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140065/,радиатор,стальной панельный,1161
10.39-10.12.2022,ТВ3674,Радиатор Borpan стальной панельный C-11 500х400 мм (307 Вт),2958,10,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140560/,радиатор,стальной панельный,307
10.39-10.12.2022,СГ3729,Радиатор SCHULTER стальной V-11 500х 400 (285 Вт),2880,31,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140077/,радиатор,стальной панельный,285
10.39-10.12.2022,СГ2414,Радиатор SCHULTER стальной C-22 500х 400 (538 Вт),2263,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/panelnye/140067/,радиатор,стальной панельный,538
10.39-10.12.2022,СГ3354,Радиатор Zehnder Charleston 3220/17 5410 Beige Quartz (3393 Вт) с креплением 3хSMB2T,154869,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/54040/,радиатор,стальной трубчатый,2
10.39-10.12.2022,СГ3357,Радиатор Zehnder Charleston 3030/32 V001 Beige Quartz,72699,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/63365/,радиатор,стальной трубчатый,1
10.39-10.12.2022,СГ2126,"Радиатор Zehnder Charleston 5055/20  1270 1/2"" RAL9016 (белый) (1820 Вт)",47934,2,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/54782/,радиатор,стальной трубчатый,1820
10.39-10.12.2022,СГ2129,"Радиатор Zehnder Charleston 3180/06 3470 1/2"" RAL9016 (белый) (996 Вт)",41805,4,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/54788/,радиатор,стальной трубчатый,996
10.39-10.12.2022,СГ3167,"Радиатор Zehnder Charleston 4075/15  1270 1/2"" RAL9016 (белый) (1455 Вт)",36411,4,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/50557/,радиатор,стальной трубчатый,1455
10.39-10.12.2022,СГ2124,"Радиатор Zehnder Charleston 3019/20  1270 1/2"" RAL9016 (белый) (400 Вт)",31287,2,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/54780/,радиатор,стальной трубчатый,400
10.39-10.12.2022,СГ2254,"Радиатор Zehnder Charleston 3035/20  1270 1/2"" RAL9016 (белый) (740 Вт)",29827,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/57604/,радиатор,стальной трубчатый,740
10.39-10.12.2022,СГ3735,"Радиатор Zehnder Charleston 3120/9  1270 1/2"" RAL9016 (белый) (1035 Вт)",26926,2,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/60896/,радиатор,стальной трубчатый,1035
10.39-10.12.2022,СГ2125,"Радиатор Zehnder Charleston 5055/10  1270 1/2"" RAL9016 (белый) (910 Вт)",23967,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/54781/,радиатор,стальной трубчатый,910
10.39-10.12.2022,СГ3392,"Радиатор Zehnder Charleston 2090/10  1270 1/2"" RAL9016 (белый) (640 Вт)",18423,2,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/54189/,радиатор,стальной трубчатый,640
10.39-10.12.2022,СГ2127,"Радиатор Zehnder Charleston 3057/10  1270 1/2"" RAL9016 (белый) (570 Вт)",18259,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/54783/,радиатор,стальной трубчатый,570
10.39-10.12.2022,СГ3726,"Радиатор Zehnder Charleston 3035/10  1270 1/2"" RAL9016 (белый) (370 Вт)",17084,3,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/60860/,радиатор,стальной трубчатый,370
10.39-10.12.2022,СГ2123,"Радиатор Zehnder Charleston 3019/10  1270 1/2"" RAL9016 (белый) (200 Вт)",14045,3,https://www.konturterm.ru/catalog/otoplenie/radiatory/stalnye_trubchatye/54779/,радиатор,стальной трубчатый,200
10.39-10.12.2022,СГ1817,Радиатор алюминиевый Fondital Exclusivo D3 500/100 (160 Вт) 10 секций,10890,82,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/52282/,радиатор,алюминиевый,1600
10.39-10.12.2022,СГ1779,Радиатор алюминиевый Fondital Exclusivo B4 350/100 (120 Вт) 10 секций,10890,54,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/57938/,радиатор,алюминиевый,1200
10.39-10.12.2022,СГ1811,Радиатор алюминиевый Fondital Calidor Super B4 500/100 с нижним правым подключением (170 Вт) 10 секц,10190,7,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/55434/,радиатор,алюминиевый,1700
10.39-10.12.2022,СГ1975,Радиатор алюминиевый Fondital Calidor Super B4 500/100 с нижним левым подключением (170 Вт) 10 секций,10190,23,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/61388/,радиатор,алюминиевый,1700
10.39-10.12.2022,СГ1968,Радиатор алюминиевый Konner LUX 500/80 (125 Вт) 12 секций,8990,21,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/61173/,радиатор,алюминиевый,1500
10.39-10.12.2022,СГ1977,Радиатор алюминиевый Konner LUX 500/80 (125 Вт) 10 секций,7590,24,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/61499/,радиатор,алюминиевый,1250
10.39-10.12.2022,СГ1880,Радиатор алюминиевый Konner LUX 500/100 (130 Вт) 10 секций,7490,104,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/59635/,радиатор,алюминиевый,1300
10.39-10.12.2022,СГ1795,Радиатор алюминиевый Konner LUX 200/100 (80 Вт) 12 секций,7190,21,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/54993/,радиатор,алюминиевый,960
10.40-10.12.2022,СГ1822,Радиатор алюминиевый Konner LUX 350/80 (80 Вт) 10 секций,6890,73,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/52418/,радиатор,алюминиевый,800
10.40-10.12.2022,СГ1809,"Радиатор алюминиевый  Royal Thermo Indigo 500/100 (122 Вт, 20 бар) - 10 секций",6890,10,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/55365/,радиатор,алюминиевый,200
10.40-10.12.2022,СГ1823,"Радиатор алюминиевый  Royal Thermo Revolution  350/80 (83 Вт, 20 бар) - 10 секций",6590,40,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/52438/,радиатор,алюминиевый,200
10.40-10.12.2022,СГ1780,Радиатор алюминиевый Konner LUX 200/100 (80 Вт) 10 секций,5990,85,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/58278/,радиатор,алюминиевый,800
10.40-10.12.2022,СГ1966,Радиатор алюминиевый Konner LUX 500/80 (116 Вт) 8 секций,5990,24,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/61151/,радиатор,алюминиевый,928
10.40-10.12.2022,СГ1818,Радиатор алюминиевый Fondital Exclusivo D3 500/100 (160 Вт) 5 секций,5440,13,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/52283/,радиатор,алюминиевый,800
10.40-10.12.2022,1451353,Радиатор алюминиевый Konner LUX 500/80 (125 Вт) 6 секций,4490,30,https://www.konturterm.ru/catalog/otoplenie/radiatory/alyuminievye/54336/,радиатор,алюминиевый,750
10.40-10.12.2022,ТВ1081,"Радиатор чугунный Konner ""Nostalgia"" (980 Вт) 6 СЕКЦИЙ",58038,4,https://www.konturterm.ru/catalog/otoplenie/radiatory/chugunnye/138970/,радиатор,чугунный,5880
10.40-10.12.2022,ТА7775,"Радиатор чугун. Konner Модерн 500 (кран спускник, пробки 3/4"", 140 Вт) 10 секций",18265,32,https://www.konturterm.ru/catalog/otoplenie/radiatory/chugunnye/49305/,радиатор,чугунный,1400
10.40-10.12.2022,ТА7774,"Радиатор чугун. Konner Модерн 300 (кран спускник, пробки 3/4"", 95 Вт) 10 секций",10470,55,https://www.konturterm.ru/catalog/otoplenie/radiatory/chugunnye/49304/,радиатор,чугунный,950
10.40-10.12.2022,СГ1002,яКонвектор отопительный Katherm NK 272-2750-92 ролл алюм. (773 Вт),54262,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/50630/,конвектор,внутрипольный,773
10.40-10.12.2022,СГ0719,яКонвектор отопительный Katherm NK 182-3400-92 ролл алюм. (852 Вт),49889,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/49642/,конвектор,внутрипольный,852
10.40-10.12.2022,СГ1134,яКонвектор отопительный Katherm NK 182-3600-92 ролл алюм. (907Вт),47315,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/59618/,конвектор,внутрипольный,907
10.40-10.12.2022,СГ1595,яКонвектор отопительный Katherm NK 272-2250-92 ролл алюм. (654 Вт),45806,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/60936/,конвектор,внутрипольный,654
10.40-10.12.2022,СГ0661,яКонвектор отопительный Katherm NK 182-2600-92 ролл алюм. (630Вт),42848,4,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/49520/,конвектор,внутрипольный,630
10.40-10.12.2022,СГ0981,яКонвектор отопительный Katherm NK 182-3200-92 ролл алюм. (796 Вт),42635,3,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/50126/,конвектор,внутрипольный,796
10.40-10.12.2022,СГ0993,яКонвектор отопительный Katherm NK 182-2800-92 ролл алюм. (686 Вт),39733,2,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/50499/,конвектор,внутрипольный,686
10.40-10.12.2022,СГ0699,яКонвектор отопительный Katherm NK 182-2400-92 ролл алюм. (575 Вт),39520,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/57904/,конвектор,внутрипольный,575
10.40-10.12.2022,СГ1594,яКонвектор отопительный Katherm NK 272-1750-92 ролл алюм. (487 Вт),37350,3,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/60935/,конвектор,внутрипольный,487
10.40-10.12.2022,СГ0776,яКонвектор отопительный Katherm NK 182-2200-92 ролл алюм. (519 Вт),34320,2,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/58346/,конвектор,внутрипольный,519
10.40-10.12.2022,СГ0623,яКонвектор отопительный Katherm NK 182-1400-92 ролл клен натур.,30949,2,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/57605/,конвектор,внутрипольный,92
10.40-10.12.2022,СГ0763,яКонвектор отопительный Katherm NK 182-1200-92 ролл клен натур.,29120,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/58234/,конвектор,внутрипольный,92
10.40-10.12.2022,СД1197,Конвектор внутрипольный ITTZ.090.200.2600 (693 Вт),22233,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/141046/,конвектор,внутрипольный,693
10.40-10.12.2022,ТВ6280,Конвектор внутрипольный ITTZ.090.200.2800 (752 Вт),21386,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/141052/,конвектор,внутрипольный,752
10.40-10.12.2022,СД1196,Конвектор внутрипольный ITTZ.090.200.2400 (632 Вт),20937,3,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/140043/,конвектор,внутрипольный,632
10.40-10.12.2022,СД1195,Конвектор внутрипольный ITTZ.090.200.2200 (571 Вт),19212,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/141045/,конвектор,внутрипольный,571
10.40-10.12.2022,СД1194,Конвектор внутрипольный ITTZ.090.200.2000 (510 Вт),18270,2,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/140042/,конвектор,внутрипольный,510
10.40-10.12.2022,СД1193,Конвектор внутрипольный ITTZ.090.200.1800 (451 Вт),16163,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/141044/,конвектор,внутрипольный,451
10.40-10.12.2022,СД1192,Конвектор внутрипольный ITTZ.090.200.1600 (391 Вт),15196,3,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/140041/,конвектор,внутрипольный,391
10.40-10.12.2022,СД1207,Решетка для конвектора SGZ-20 2600 ролл алюминий,13892,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/141051/,конвектор,внутрипольный,2600
10.41-10.12.2022,ТВ6281,Решетка для конвектора SGZ-20 2800 ролл алюминий,13600,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/141053/,конвектор,внутрипольный,2800
10.41-10.12.2022,СД1206,Решетка для конвектора SGZ-20 2400 ролл алюминий,12825,5,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/140047/,конвектор,внутрипольный,2400
10.41-10.12.2022,СД1205,Решетка для конвектора SGZ-20 2200 ролл алюминий,11759,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/141050/,конвектор,внутрипольный,2200
10.41-10.12.2022,СД1189,Конвектор внутрипольный ITTZ.090.200.1000 (210 Вт),11018,4,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/140040/,конвектор,внутрипольный,210
10.41-10.12.2022,СД1204,Решетка для конвектора SGZ-20 2000 ролл алюминий,10693,3,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/140046/,конвектор,внутрипольный,2000
10.41-10.12.2022,СД1203,Решетка для конвектора SGZ-20 1800 ролл алюминий,9627,3,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/141049/,конвектор,внутрипольный,1800
10.41-10.12.2022,СД1202,Решетка для конвектора SGZ-20 1600 ролл алюминий,8561,3,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/140045/,конвектор,внутрипольный,1600
10.41-10.12.2022,СД1201,Решетка для конвектора SGZ-20 1400 ролл алюминий,7494,1,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/141048/,конвектор,внутрипольный,1400
10.41-10.12.2022,СД1200,Решетка для конвектора SGZ-20 1200 ролл алюминий,6428,2,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/141047/,конвектор,внутрипольный,1200
10.41-10.12.2022,СД1199,Решетка для конвектора SGZ-20 1000 ролл алюминий,5362,4,https://www.konturterm.ru/catalog/otoplenie/radiatory/vnutripolnye_konvektory/140044/,конвектор,внутрипольный,1000
